scratched,name,number,name,number,started_at,value,starting_price,amount,placement
f,canberra,3,got the goss,6,2019-04-26 11:34:26.871968,1800,0,11599,-1
f,canberra,3,got the goss,6,2019-04-26 11:34:26.871968,1800,0,11599,-1
f,canberra,4,laburnum,7,2019-04-26 11:34:26.871968,800,0,17099,-1
f,canberra,4,laburnum,7,2019-04-26 11:34:26.871968,800,0,15599,-1
f,canberra,4,laburnum,7,2019-04-26 11:34:26.871968,800,0,15599,-1
f,canberra,4,laburnum,7,2019-04-26 11:34:26.871968,800,0,17099,-1
f,canberra,4,laburnum,7,2019-04-26 11:34:26.871968,800,0,15599,-1
f,canberra,4,laburnum,7,2019-04-26 11:34:26.871968,800,0,17099,-1
f,canberra,4,sausedge,9,2019-04-26 11:34:26.871968,850,0,9899,-1
f,canberra,4,sausedge,9,2019-04-26 11:34:26.871968,1200,0,8799,-1
f,canberra,4,sausedge,9,2019-04-26 11:34:26.871968,1200,0,16199,-1
f,canberra,4,sausedge,9,2019-04-26 11:34:26.871968,850,0,9899,-1
f,canberra,4,sausedge,9,2019-04-26 11:34:26.871968,1200,0,16199,-1
f,canberra,4,sausedge,9,2019-04-26 11:34:26.871968,1200,0,8799,-1
f,canberra,4,sausedge,9,2019-04-26 11:34:26.871968,850,0,9899,-1
f,canberra,4,sausedge,9,2019-04-26 11:34:26.871968,1200,0,16199,-1
f,canberra,4,sausedge,9,2019-04-26 11:34:26.871968,1200,0,8799,-1
f,canberra,5,snippets land,2,2019-04-26 11:34:26.871968,460,0,11199,-1
f,canberra,5,snippets land,2,2019-04-26 11:34:26.871968,460,0,11199,-1
f,canberra,5,snippets land,2,2019-04-26 11:34:26.871968,460,0,11199,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,750,0,16799,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,700,0,10499,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,700,0,10499,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,650,0,23399,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,750,0,18299,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,700,0,10499,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,650,0,23399,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,700,0,10499,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,750,0,18299,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,750,0,16799,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,700,0,10499,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,650,0,23399,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,700,0,10499,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,750,0,18299,-1
f,canberra,5,mercurial lad,6,2019-04-26 11:34:26.871968,750,0,16799,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1200,0,15299,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1900,0,11499,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1900,0,11499,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1900,0,19899,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1900,0,18199,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1200,0,15299,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1900,0,18199,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1900,0,19899,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1900,0,11499,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1900,0,11499,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1200,0,15299,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1900,0,18199,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1900,0,19899,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1900,0,11499,-1
f,canberra,5,levee bank,9,2019-04-26 11:34:26.871968,1900,0,11499,-1
f,canberra,5,who's knocking,10,2019-04-26 11:34:26.871968,1300,0,18199,-1
f,canberra,5,who's knocking,10,2019-04-26 11:34:26.871968,1300,0,18199,-1
f,canberra,5,who's knocking,10,2019-04-26 11:34:26.871968,1300,0,18199,-1
f,canberra,6,allergic,3,2019-04-26 11:34:26.871968,3100,0,8199,-1
f,canberra,6,allergic,3,2019-04-26 11:34:26.871968,3100,0,8199,-1
f,canberra,6,allergic,3,2019-04-26 11:34:26.871968,3100,0,8199,-1
f,canberra,6,domed,10,2019-04-26 11:34:26.871968,1200,0,16199,-1
f,canberra,6,domed,10,2019-04-26 11:34:26.871968,1200,0,16199,-1
f,canberra,6,domed,10,2019-04-26 11:34:26.871968,1200,0,16199,-1
f,canberra,7,pin sec,11,2019-04-26 11:34:26.871968,600,0,21799,-1
f,canberra,7,pin sec,11,2019-04-26 11:34:26.871968,700,0,21499,-1
f,canberra,7,pin sec,11,2019-04-26 11:34:26.871968,650,0,11499,-1
f,canberra,7,pin sec,11,2019-04-26 11:34:26.871968,650,0,19899,-1
f,canberra,7,pin sec,11,2019-04-26 11:34:26.871968,700,0,21499,-1
f,canberra,7,pin sec,11,2019-04-26 11:34:26.871968,600,0,21799,-1
f,canberra,7,pin sec,11,2019-04-26 11:34:26.871968,650,0,11499,-1
f,canberra,7,pin sec,11,2019-04-26 11:34:26.871968,650,0,19899,-1
f,canberra,7,pin sec,11,2019-04-26 11:34:26.871968,700,0,21499,-1
f,canberra,7,pin sec,11,2019-04-26 11:34:26.871968,600,0,21799,-1
f,canberra,7,pin sec,11,2019-04-26 11:34:26.871968,650,0,11499,-1
f,canberra,7,pin sec,11,2019-04-26 11:34:26.871968,650,0,19899,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2000,0,12599,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2000,0,12099,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2300,0,17499,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2000,0,12099,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2300,0,10199,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2300,0,17499,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2300,0,16199,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2000,0,12099,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2000,0,12099,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2300,0,17499,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2000,0,12599,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2300,0,17499,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2300,0,16199,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2300,0,10199,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2000,0,12099,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2000,0,12099,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2300,0,17499,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2000,0,12599,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2300,0,17499,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2300,0,16199,-1
f,kilcoy,7,favorite shadow,4,2019-04-26 11:34:26.871968,2300,0,10199,-1
f,kilcoy,7,the monk,7,2019-04-26 11:34:26.871968,650,0,17999,-1
f,kilcoy,7,the monk,7,2019-04-26 11:34:26.871968,650,0,17999,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,2600,0,10599,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,2600,0,10599,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,1600,0,15999,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,2300,0,17499,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,2100,0,19399,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,3100,0,8799,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,2600,0,10599,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,2300,0,17499,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,1600,0,15999,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,2600,0,10599,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,2100,0,19399,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,3100,0,8799,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,2600,0,10599,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,2300,0,17499,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,1600,0,15999,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,2600,0,10599,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,2100,0,19399,-1
f,kilcoy,7,wild element,8,2019-04-26 11:34:26.871968,3100,0,8799,-1
f,ladbrokes park hillside,8,danon roman,1,2019-04-26 11:34:26.871968,440,0,55599,-1
f,ladbrokes park hillside,8,danon roman,1,2019-04-26 11:34:26.871968,440,0,55599,-1
f,ladbrokes park hillside,8,danon roman,1,2019-04-26 11:34:26.871968,440,0,55599,-1
f,ladbrokes park hillside,8,danon roman,1,2019-04-26 11:34:26.871968,440,0,55599,-1
f,ladbrokes park hillside,8,sovereign duke,4,2019-04-26 11:34:26.871968,2300,0,9799,-1
f,ladbrokes park hillside,8,sovereign duke,4,2019-04-26 11:34:26.871968,2300,0,9799,-1
f,ladbrokes park hillside,8,sovereign duke,4,2019-04-26 11:34:26.871968,2300,0,9799,-1
f,ladbrokes park hillside,8,sovereign duke,4,2019-04-26 11:34:26.871968,2300,0,9799,-1
f,doomben,8,canberra,8,2019-04-26 11:34:26.871968,2100,0,10899,-1
f,ascot,5,atacama sky,3,2019-04-26 11:34:26.871968,2150,0,6899,-1
f,ascot,5,atacama sky,3,2019-04-26 11:34:26.871968,1700,0,7899,-1
f,ascot,5,atacama sky,3,2019-04-26 11:34:26.871968,1700,0,7899,-1
f,ascot,5,atacama sky,3,2019-04-26 11:34:26.871968,1500,0,7899,-1
f,ascot,5,slik sam,8,2019-04-26 11:34:26.871968,2000,0,6699,-1
f,ascot,6,jester noir,3,2019-04-26 11:34:26.871968,2100,0,10899,-1
f,ascot,6,jester noir,3,2019-04-26 11:34:26.871968,2100,0,10899,-1
f,ascot,6,jester noir,3,2019-04-26 11:34:26.871968,2100,0,10899,-1
f,ascot,6,jester noir,3,2019-04-26 11:34:26.871968,2100,0,10899,-1
f,ascot,6,burgoyne,5,2019-04-26 11:34:26.871968,1000,0,16599,-1
f,ascot,6,burgoyne,5,2019-04-26 11:34:26.871968,1000,0,16599,-1
f,ascot,6,burgoyne,5,2019-04-26 11:34:26.871968,1000,0,16599,-1
f,ascot,6,lookusover,7,2019-04-26 11:34:26.871968,1100,0,19899,-1
f,ascot,6,trade prize,9,2019-04-26 11:34:26.871968,1960,0,6799,-1
f,ascot,6,trade prize,9,2019-04-26 11:34:26.871968,2000,0,6699,-1
f,ascot,6,trade prize,9,2019-04-26 11:34:26.871968,2100,0,12399,-1
f,ascot,7,point,3,2019-04-26 11:34:26.871968,2000,0,18899,-1
f,ascot,7,point,3,2019-04-26 11:34:26.871968,2000,0,10499,-1
f,ascot,7,point,3,2019-04-26 11:34:26.871968,1900,0,6999,-1
f,ascot,7,point,3,2019-04-26 11:34:26.871968,1800,0,7399,-1
f,ascot,7,point,3,2019-04-26 11:34:26.871968,1900,0,6999,-1
f,ascot,7,summit trail,9,2019-04-26 11:34:26.871968,2100,0,17899,-1
f,ascot,7,summit trail,9,2019-04-26 11:34:26.871968,2700,0,6399,-1
f,ascot,7,summit trail,9,2019-04-26 11:34:26.871968,2300,0,6399,-1
f,ascot,7,summit trail,9,2019-04-26 11:34:26.871968,2300,0,17499,-1
f,ascot,7,summit trail,9,2019-04-26 11:34:26.871968,2350,0,9999,-1
f,ascot,7,summit trail,9,2019-04-26 11:34:26.871968,2300,0,9799,-1
f,ascot,7,patchirac,12,2019-04-26 11:34:26.871968,2100,0,12799,-1
f,ascot,7,patchirac,12,2019-04-26 11:34:26.871968,1900,0,6999,-1
f,ascot,7,patchirac,12,2019-04-26 11:34:26.871968,1900,0,10999,-1
f,ascot,7,patchirac,12,2019-04-26 11:34:26.871968,1900,0,10999,-1
f,ascot,7,patchirac,12,2019-04-26 11:34:26.871968,1900,0,10999,-1
f,ascot,8,lord ludlow,1,2019-04-26 11:34:26.871968,500,0,24999,-1
f,ascot,8,superior smile,2,2019-04-26 11:34:26.871968,750,0,18299,-1
f,ascot,8,adrian makfi,4,2019-04-26 11:34:26.871968,1100,0,9699,-1
f,ascot,8,adrian makfi,4,2019-04-26 11:34:26.871968,1100,0,9699,-1
f,ascot,8,adrian makfi,4,2019-04-26 11:34:26.871968,1100,0,9699,-1
f,ascot,8,adrian makfi,4,2019-04-26 11:34:26.871968,1100,0,9699,-1
f,ascot,8,adrian makfi,4,2019-04-26 11:34:26.871968,1100,0,9699,-1
f,ascot,8,universal mae,6,2019-04-26 11:34:26.871968,850,0,9899,-1
f,ascot,8,universal mae,6,2019-04-26 11:34:26.871968,850,0,9899,-1
f,ascot,8,universal mae,6,2019-04-26 11:34:26.871968,900,0,10599,-1
f,ascot,8,yeah bravo,11,2019-04-26 11:34:26.871968,1000,0,16599,-1
f,ascot,8,yeah bravo,11,2019-04-26 11:34:26.871968,1000,0,16599,-1
f,ascot,8,yeah bravo,11,2019-04-26 11:34:26.871968,1000,0,16599,-1
f,ascot,8,yeah bravo,11,2019-04-26 11:34:26.871968,1000,0,16599,-1
f,ascot,8,yeah bravo,11,2019-04-26 11:34:26.871968,1000,0,16599,-1
f,goulburn,1,major danger,2,2019-04-26 11:34:26.871968,245,0,41099,-1
f,goulburn,1,major danger,2,2019-04-26 11:34:26.871968,230,0,115199,-1
f,goulburn,2,casino angel,3,2019-04-26 11:34:26.871968,1100,0,17899,-1
f,goulburn,2,casino angel,3,2019-04-26 11:34:26.871968,1100,0,17899,-1
f,goulburn,2,casino angel,3,2019-04-26 11:34:26.871968,1100,0,14899,-1
f,goulburn,2,casino angel,3,2019-04-26 11:34:26.871968,1200,0,13399,-1
f,goulburn,2,tearaway charlie,9,2019-04-26 11:34:26.871968,1700,0,14899,-1
f,goulburn,2,tearaway charlie,9,2019-04-26 11:34:26.871968,1600,0,13899,-1
f,goulburn,2,tearaway charlie,9,2019-04-26 11:34:26.871968,1500,0,11999,-1
f,goulburn,2,tearaway charlie,9,2019-04-26 11:34:26.871968,1500,0,11999,-1
f,goulburn,2,tearaway charlie,9,2019-04-26 11:34:26.871968,1600,0,8499,-1
f,goulburn,2,tearaway charlie,9,2019-04-26 11:34:26.871968,1700,0,14299,-1
f,goulburn,2,tearaway charlie,9,2019-04-26 11:34:26.871968,1600,0,15999,-1
f,goulburn,7,age of war,5,2019-04-26 11:34:26.871968,400,0,66599,-1
f,goulburn,7,age of war,5,2019-04-26 11:34:26.871968,481,0,18299,-1
f,goulburn,7,age of war,5,2019-04-26 11:34:26.871968,480,0,18199,-1
f,goulburn,7,age of war,5,2019-04-26 11:34:26.871968,500,0,24999,-1
f,goulburn,7,age of war,5,2019-04-26 11:34:26.871968,480,0,10599,-1
f,goulburn,7,age of war,5,2019-04-26 11:34:26.871968,480,0,10599,-1
f,goulburn,7,age of war,5,2019-04-26 11:34:26.871968,480,0,10599,-1
f,goulburn,7,age of war,5,2019-04-26 11:34:26.871968,500,0,13199,-1
f,goulburn,7,age of war,5,2019-04-26 11:34:26.871968,500,0,13199,-1
f,goulburn,7,age of war,5,2019-04-26 11:34:26.871968,500,0,19999,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,1100,0,14899,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,1100,0,9699,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,1100,0,9699,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,1100,0,9699,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,1700,0,12399,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,1960,0,6799,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,1100,0,14899,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,2100,0,17899,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,2100,0,19399,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,1500,0,7899,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,1500,0,7899,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,2100,0,11399,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,2100,0,10899,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,2100,0,10899,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,2100,0,10899,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,2100,0,17899,-1
f,racing.com park,8,berkshire lady,5,2019-04-26 11:34:26.871968,2300,0,16199,-1
f,pinjarra park,8,veebee,5,2019-04-26 11:34:26.871968,500,0,13199,-1
f,kembla grange,2,aldasha,3,2019-04-26 11:34:26.871968,2600,0,4600,-1
f,kembla grange,3,mandalong tapit,4,2019-04-26 11:34:26.871968,2700,0,3000,-1
f,kembla grange,3,accoy,13,2019-04-26 11:34:26.871968,3500,0,2100,-1
f,kembla grange,4,diamond star halo,10,2019-04-26 11:34:26.871968,850,0,2800,-1
f,kembla grange,4,first courrier,14,2019-04-26 11:34:26.871968,1300,0,5100,-1
f,kembla grange,4,first courrier,14,2019-04-26 11:34:26.871968,1300,0,4200,-1
f,kembla grange,5,adaboycharlie,18,2019-04-26 11:34:26.871968,6700,0,1100,-1
f,kembla grange,6,bolero king,4,2019-04-26 11:34:26.871968,3400,0,3600,-1
f,kembla grange,7,greysful glamour,3,2019-04-26 11:34:26.871968,1800,0,1500,-1
f,kembla grange,7,liveinthefastlane,10,2019-04-26 11:34:26.871968,2700,0,2600,-1
f,kembla grange,8,etheridge,12,2019-04-26 11:34:26.871968,1420,0,9200,-1
f,taree,1,enigami,5,2019-04-26 11:34:26.871968,651,0,3600,-1
f,taree,1,falsified,6,2019-04-26 11:34:26.871968,3100,0,1900,-1
f,taree,2,fantizzy girl,18,2019-04-26 11:34:26.871968,610,0,6000,-1
f,taree,3,pinnacle power,15,2019-04-26 11:34:26.871968,481,0,3000,-1
f,taree,3,kingston heath,18,2019-04-26 11:34:26.871968,1210,0,6800,-1
f,taree,4,reason for treason,12,2019-04-26 11:34:26.871968,3010,0,4500,-1
f,taree,7,bold and groovy,7,2019-04-26 11:34:26.871968,1900,0,3300,-1
f,taree,7,editors,11,2019-04-26 11:34:26.871968,900,0,6200,-1
f,sale,2,fioritura,4,2019-04-26 11:34:26.871968,1700,0,2300,-1
f,sale,2,greek mist,5,2019-04-26 11:34:26.871968,2100,0,4200,-1
f,sale,3,logo,9,2019-04-26 11:34:26.871968,730,0,2600,-1
f,sale,5,wham,4,2019-04-26 11:34:26.871968,750,0,5300,-1
f,sale,6,trebla,5,2019-04-26 11:34:26.871968,800,0,5800,-1
f,sale,6,lady annabel,11,2019-04-26 11:34:26.871968,750,0,2600,-1
f,sale,8,coral rose,12,2019-04-26 11:34:26.871968,801,0,5300,-1
f,sale,8,coral rose,12,2019-04-26 11:34:26.871968,801,0,2600,-1
f,the valley,1,mrs bignell,4,2019-04-26 11:34:26.871968,1800,0,2800,-1
f,the valley,1,waltonia,7,2019-04-26 11:34:26.871968,900,0,2500,-1
f,the valley,2,substantial,12,2019-04-26 11:34:26.871968,2350,0,2400,-1
f,the valley,6,princeton spirit,8,2019-04-26 11:34:26.871968,801,0,2500,-1
f,the valley,6,mystyko,10,2019-04-26 11:34:26.871968,1120,0,2600,-1
f,the valley,7,play me now,8,2019-04-26 11:34:26.871968,1320,0,2700,-1
f,bowen,2,egyptianbear,9,2019-04-26 11:34:26.871968,650,0,6100,-1
f,bowen,3,lollipop rocket,6,2019-04-26 11:34:26.871968,5200,0,1700,-1
f,bowen,4,buster block,1,2019-04-26 11:34:26.871968,281,0,2100,-1
f,bowen,5,try before dubai,7,2019-04-26 11:34:26.871968,8100,0,1800,-1
f,bowen,6,kirabo,5,2019-04-26 11:34:26.871968,320,0,3600,-1
f,bowen,6,sweet surprise,6,2019-04-26 11:34:26.871968,2700,0,2400,-1
f,bowen,6,sweet surprise,6,2019-04-26 11:34:26.871968,2700,0,4500,-1
f,sunshine coast,4,brocson,3,2019-04-26 11:34:26.871968,1410,0,5400,-1
f,sunshine coast,6,bold aurora,2,2019-04-26 11:34:26.871968,950,0,2500,-1
f,sunshine coast,6,hardly touched,5,2019-04-26 11:34:26.871968,1300,0,6000,-1
f,sunshine coast,6,epic girl,12,2019-04-26 11:34:26.871968,1700,0,7500,-1
f,murwillumbah,8,accountant,4,2019-04-26 11:34:26.871968,850,0,2500,-1
f,murwillumbah,8,shinar,5,2019-04-26 11:34:26.871968,2698,0,1000,-1
f,murwillumbah,8,eira,6,2019-04-26 11:34:26.871968,846,0,1121,-1
f,murwillumbah,8,joueur,7,2019-04-26 11:34:26.871968,4100,0,1100,-1
f,murwillumbah,8,annihilation,11,2019-04-26 11:34:26.871968,2600,0,2600,-1
f,bendigo,3,florence jay,4,2019-04-26 11:34:26.871968,1300,0,2500,-1
f,hawkesbury,2,speed camera,9,2019-04-26 11:34:26.871968,2100,0,800,-1
f,hawkesbury,4,ariege,11,2019-04-26 11:34:26.871968,480,0,700,-1
f,hawkesbury,6,handfast,3,2019-04-26 11:34:26.871968,2100,0,800,-1
f,hawkesbury,6,redemption road,6,2019-04-26 11:34:26.871968,2100,0,800,-1
f,bet365 park kyneton,3,angel's voice,4,2019-04-26 11:34:26.871968,900,0,1100,-1
f,bet365 park kyneton,3,veraj,10,2019-04-26 11:34:26.871968,12600,0,200,-1
f,bet365 park kyneton,4,roanoke rhonda,4,2019-04-26 11:34:26.871968,1900,0,800,-1
f,bet365 park kyneton,4,gypsy flyer,10,2019-04-26 11:34:26.871968,320,0,1100,-1
f,bet365 park kyneton,4,let's keep it,11,2019-04-26 11:34:26.871968,700,0,1300,-1
f,bet365 park kyneton,5,toff love,4,2019-04-26 11:34:26.871968,340,0,1300,-1
f,bet365 park kyneton,5,discombobulate,7,2019-04-26 11:34:26.871968,900,0,1300,-1
f,bet365 park kyneton,8,asgard massif,9,2019-04-26 11:34:26.871968,900,0,700,-1
f,ladbrokes park lakeside,8,ocean deep,4,2019-04-26 11:34:26.871968,750,0,700,-1
f,ladbrokes park lakeside,8,ocean deep,4,2019-04-26 11:34:26.871968,650,0,700,-1
f,ladbrokes park lakeside,8,nessuna fiducia,9,2019-04-26 11:34:26.871968,950,0,950,-1
f,doomben,4,shooting love,9,2019-04-26 11:34:26.871968,200,0,1600,-1
f,doomben,6,american genius,1,2019-04-26 11:34:26.871968,2500,0,500,-1
f,balaklava,2,aray of sunshine,9,2019-04-26 11:34:26.871968,2100,0,800,-1
f,balaklava,5,manilow,11,2019-04-26 11:34:26.871968,1200,0,1000,-1
f,balaklava,8,star mover,14,2019-04-26 11:34:26.871968,10100,0,200,-1
f,launceston,1,enzian,5,2019-04-26 11:34:26.871968,2100,0,200,-1
f,launceston,1,caesar's quest,9,2019-04-26 11:34:26.871968,2100,0,200,-1
f,launceston,1,heaven's delight,12,2019-04-26 11:34:26.871968,1400,0,900,-1
f,launceston,2,maroch,3,2019-04-26 11:34:26.871968,440,0,800,-1
f,launceston,5,pyramiden,8,2019-04-26 11:34:26.871968,12600,0,32,-1
f,launceston,7,chillout,6,2019-04-26 11:34:26.871968,2100,0,500,-1
f,launceston,7,apriano,9,2019-04-26 11:34:26.871968,1700,0,1100,-1
f,launceston,8,it's a battle,6,2019-04-26 11:34:26.871968,460,0,700,-1
f,launceston,9,pymble,5,2019-04-26 11:34:26.871968,1600,0,900,-1
f,launceston,9,needs amore,8,2019-04-26 11:34:26.871968,750,0,615,-1
f,mackay,4,craiglea galio,2,2019-04-26 11:34:26.871968,540,0,3900,-1
f,albury,2,supplyzing,5,2019-04-26 11:34:26.871968,800,0,100,-1
f,albury,5,vin du jour,7,2019-04-26 11:34:26.871968,1300,0,500,-1
f,albury,6,taikomochi,5,2019-04-26 11:34:26.871968,500,0,7000,-1
f,albury,6,valac,7,2019-04-26 11:34:26.871968,550,0,100,-1
f,albury,6,nothin' like harry,15,2019-04-26 11:34:26.871968,1500,0,6100,-1
f,albury,7,my maher,4,2019-04-26 11:34:26.871968,1000,0,9500,-1
f,albury,8,mr tindall,1,2019-04-26 11:34:26.871968,1600,0,100,-1
f,albury,8,kruanui,11,2019-04-26 11:34:26.871968,1700,0,100,-1
f,toowoomba,3,spartan jet,5,2019-04-26 11:34:26.871968,1300,0,5800,-1
f,toowoomba,6,starcaster,4,2019-04-26 11:34:26.871968,500,0,500,-1
f,kembla grange,8,mandylion,10,2019-04-26 11:34:26.871968,320,0,100,-1
f,kembla grange,8,eugene's pick,12,2019-04-26 11:34:26.871968,650,0,100,-1
f,mornington,8,leodoro,16,2019-04-26 11:34:26.871968,5100,0,100,-1
f,toowoomba,6,snicki minaj,9,2019-04-26 11:34:26.871968,290,0,4000,-1
f,toowoomba,8,jetsonic,3,2019-04-26 11:34:26.871968,503,0,4100,-1
f,launceston,1,tennessee sky,10,2019-04-26 11:34:26.871968,3100,0,2100,-1
f,launceston,5,punta norte,1,2019-04-26 11:34:26.871968,1506,0,9000,-1
f,launceston,5,lord smedley,3,2019-04-26 11:34:26.871968,520,0,4100,-1
f,muswellbrook,1,homberg,2,2019-04-26 11:34:26.871968,1400,0,1500,-1
f,muswellbrook,1,milennium force,6,2019-04-26 11:34:26.871968,10100,0,100,-1
f,muswellbrook,1,milennium force,6,2019-04-26 11:34:26.871968,10100,0,100,-1
f,muswellbrook,1,unforgettable,11,2019-04-26 11:34:26.871968,1800,0,1800,-1
f,muswellbrook,2,bulletson,8,2019-04-26 11:34:26.871968,1900,0,1300,-1
f,muswellbrook,4,wrongfully wrong,4,2019-04-26 11:34:26.871968,2600,0,1200,-1
f,muswellbrook,6,difficult to get,7,2019-04-26 11:34:26.871968,1600,0,1500,-1
